battery_id,canonical_battery_id,source,dataset_name,source_battery_id,cycle_number,timestamp,ambient_temperature,source_type,voltage_mean,voltage_std,voltage_min,voltage_max,current_mean,current_std,current_load_mean,temperature_mean,temperature_std,temperature_rise_rate,internal_resistance,capacity,initial_capacity,capacity_ratio,eol_cycle,RUL,health_score,status
calce::calce_demo::CALCE_000,calce::calce_demo::CALCE_000,calce,calce_demo,CALCE_000,11,2026-01-01T00:11:00,29.469,calce_cycle,3.6586,0.0597,3.4069,4.1461,-1.7575,0.1051,-1.7025,25.1992,1.406,0.9852,0.02135,2.09521,2.07657,1.0089763407927497,80,69,100.0,good
calce::calce_demo::CALCE_000,calce::calce_demo::CALCE_000,calce,calce_demo,CALCE_000,12,2026-01-01T00:12:00,25.393,calce_cycle,3.723,0.054,3.4312,4.1695,-1.776,0.1175,-1.6982,23.484,1.3899,0.5043,0.02382,2.05349,2.07657,0.9888855179454582,80,68,98.88855179454582,good
calce::calce_demo::CALCE_000,calce::calce_demo::CALCE_000,calce,calce_demo,CALCE_000,13,2026-01-01T00:13:00,22.202,calce_cycle,3.6571,0.0626,3.4229,4.1605,-1.7425,0.1028,-1.7262,25.6759,1.3857,0.3191,0.02903,2.05285,2.07657,0.9885773174032179,80,67,98.85773174032178,good
calce::calce_demo::CALCE_000,calce::calce_demo::CALCE_000,calce,calce_demo,CALCE_000,14,2026-01-01T00:14:00,24.727,calce_cycle,3.7285,0.0661,3.419,4.0797,-1.811,0.1169,-1.7033,25.9163,1.5693,1.0857,0.01648,2.07156,2.07657,0.9975873676302749,80,66,99.75873676302749,good
calce::calce_demo::CALCE_000,calce::calce_demo::CALCE_000,calce,calce_demo,CALCE_000,15,2026-01-01T00:15:00,23.393,calce_cycle,3.7362,0.055,3.419,4.1149,-1.8125,0.1111,-1.725,26.6931,1.4773,0.9752,0.02325,2.05972,2.07657,0.991885657598829,80,65,99.18856575988289,good
calce::calce_demo::CALCE_000,calce::calce_demo::CALCE_000,calce,calce_demo,CALCE_000,16,2026-01-01T00:16:00,29.993,calce_cycle,3.7336,0.0694,3.4926,4.1549,-1.8534,0.1194,-1.7286,24.6042,1.3235,0.5411,0.02978,2.03685,2.07657,0.9808723038472096,80,64,98.08723038472095,good
calce::calce_demo::CALCE_000,calce::calce_demo::CALCE_000,calce,calce_demo,CALCE_000,17,2026-01-01T00:17:00,27.841,calce_cycle,3.6955,0.0585,3.4957,4.1695,-1.7911,0.1287,-1.7345,24.1868,1.6875,0.7213,0.02313,2.04799,2.07657,0.9862369195355803,80,63,98.62369195355804,good
calce::calce_demo::CALCE_000,calce::calce_demo::CALCE_000,calce,calce_demo,CALCE_000,18,2026-01-01T00:18:00,20.572,calce_cycle,3.7084,0.0601,3.4853,4.0857,-1.7263,0.1032,-1.7314,25.3801,1.5701,0.4117,0.0168,2.07522,2.07657,0.9993498894812118,80,62,99.93498894812119,good
calce::calce_demo::CALCE_000,calce::calce_demo::CALCE_000,calce,calce_demo,CALCE_000,19,2026-01-01T00:19:00,22.462,calce_cycle,3.7095,0.0624,3.4419,4.1284,-1.7964,0.1374,-1.7296,25.8648,1.3955,0.5562,0.02508,2.08203,2.07657,1.002629335875988,80,61,100.0,good
calce::calce_demo::CALCE_000,calce::calce_demo::CALCE_000,calce,calce_demo,CALCE_000,20,2026-01-01T00:20:00,23.162,calce_cycle,3.7252,0.0515,3.4458,4.1698,-1.7206,0.1029,-1.7287,24.0608,1.6733,0.9928,0.02819,2.04488,2.07657,0.9847392575256313,80,60,98.47392575256313,good
calce::calce_demo::CALCE_000,calce::calce_demo::CALCE_000,calce,calce_demo,CALCE_000,21,2026-01-01T00:21:00,21.577,calce_cycle,3.7334,0.0641,3.4612,4.1687,-1.7754,0.1003,-1.6683,24.1975,1.5654,1.045,0.01701,2.04731,2.07657,0.98590945645945,80,59,98.590945645945,good
calce::calce_demo::CALCE_000,calce::calce_demo::CALCE_000,calce,calce_demo,CALCE_000,22,2026-01-01T00:22:00,21.07,calce_cycle,3.7053,0.0554,3.4605,4.1418,-1.8474,0.1254,-1.7236,24.9541,1.6621,0.9615,0.01638,2.03034,2.07657,0.9777373264566087,80,58,97.77373264566087,good
calce::calce_demo::CALCE_000,calce::calce_demo::CALCE_000,calce,calce_demo,CALCE_000,23,2026-01-01T00:23:00,22.767,calce_cycle,3.6504,0.0654,3.4637,4.0962,-1.7614,0.1221,-1.7072,23.0387,1.3301,0.9948,0.02856,2.0471,2.07657,0.9858083281565274,80,57,98.58083281565274,good
calce::calce_demo::CALCE_000,calce::calce_demo::CALCE_000,calce,calce_demo,CALCE_000,24,2026-01-01T00:24:00,28.346,calce_cycle,3.7083,0.053,3.4127,4.1008,-1.7362,0.1318,-1.6639,26.5957,1.384,0.4246,0.01654,2.05269,2.07657,0.9885002672676578,80,56,98.85002672676578,good
calce::calce_demo::CALCE_000,calce::calce_demo::CALCE_000,calce,calce_demo,CALCE_000,25,2026-01-01T00:25:00,28.841,calce_cycle,3.6906,0.0624,3.4155,4.163,-1.7417,0.139,-1.6689,26.5257,1.3099,0.8629,0.01998,2.06504,2.07657,0.9944475746062018,80,55,99.44475746062018,good
calce::calce_demo::CALCE_000,calce::calce_demo::CALCE_000,calce,calce_demo,CALCE_000,26,2026-01-01T00:26:00,28.022,calce_cycle,3.7364,0.0662,3.4267,4.1487,-1.8627,0.1349,-1.6641,23.8897,1.6266,0.6143,0.01958,2.07235,2.07657,0.9979678026746029,80,54,99.79678026746029,good
calce::calce_demo::CALCE_000,calce::calce_demo::CALCE_000,calce,calce_demo,CALCE_000,27,2026-01-01T00:27:00,22.276,calce_cycle,3.6524,0.0539,3.4328,4.1564,-1.7253,0.1112,-1.6859,24.5987,1.6925,0.6826,0.02909,2.0625,2.07657,0.9932244037041854,80,53,99.32244037041855,good
calce::calce_demo::CALCE_000,calce::calce_demo::CALCE_000,calce,calce_demo,CALCE_000,28,2026-01-01T00:28:00,29.704,calce_cycle,3.6679,0.0693,3.4265,4.0808,-1.8105,0.1291,-1.7186,25.4248,1.5046,0.5467,0.02365,2.01998,2.07657,0.9727483301790935,80,52,97.27483301790934,good
calce::calce_demo::CALCE_000,calce::calce_demo::CALCE_000,calce,calce_demo,CALCE_000,29,2026-01-01T00:29:00,27.088,calce_cycle,3.6502,0.0685,3.4538,4.1419,-1.7613,0.1268,-1.7136,23.2799,1.5657,0.4972,0.01971,2.02662,2.07657,0.9759459108048368,80,51,97.59459108048368,good
calce::calce_demo::CALCE_000,calce::calce_demo::CALCE_000,calce,calce_demo,CALCE_000,30,2026-01-01T00:30:00,27.198,calce_cycle,3.68,0.0562,3.4408,4.1102,-1.8327,0.1051,-1.708,26.7615,1.5709,1.0125,0.02423,2.0605,2.07657,0.9922612770096845,80,50,99.22612770096845,good
calce::calce_demo::CALCE_000,calce::calce_demo::CALCE_000,calce,calce_demo,CALCE_000,31,2026-01-01T00:31:00,25.479,calce_cycle,3.65,0.0557,3.443,4.128,-1.7752,0.1186,-1.7058,23.8548,1.4893,1.0111,0.02694,2.02596,2.07657,0.9756280789956515,80,49,97.56280789956516,good
calce::calce_demo::CALCE_000,calce::calce_demo::CALCE_000,calce,calce_demo,CALCE_000,32,2026-01-01T00:32:00,20.848,calce_cycle,3.7015,0.0627,3.4335,4.1518,-1.7598,0.1269,-1.7275,23.7965,1.3098,0.4204,0.02213,2.01637,2.07657,0.9710098864955192,80,48,97.10098864955192,good
calce::calce_demo::CALCE_000,calce::calce_demo::CALCE_000,calce,calce_demo,CALCE_000,33,2026-01-01T00:33:00,20.728,calce_cycle,3.6914,0.0626,3.4194,4.1396,-1.8009,0.1098,-1.6844,23.0222,1.6004,0.893,0.0166,2.05545,2.07657,0.9898293821060692,80,47,98.98293821060692,good
calce::calce_demo::CALCE_000,calce::calce_demo::CALCE_000,calce,calce_demo,CALCE_000,34,2026-01-01T00:34:00,21.759,calce_cycle,3.7458,0.0604,3.405,4.0949,-1.7443,0.1183,-1.6699,25.6703,1.6952,0.7359,0.02925,2.02827,2.07657,0.9767404903278003,80,46,97.67404903278003,good
calce::calce_demo::CALCE_000,calce::calce_demo::CALCE_000,calce,calce_demo,CALCE_000,35,2026-01-01T00:35:00,26.127,calce_cycle,3.7219,0.0601,3.4831,4.1248,-1.7364,0.1297,-1.7025,24.0368,1.3989,0.7739,0.02649,2.05453,2.07657,0.9893863438265988,80,45,98.93863438265988,good
calce::calce_demo::CALCE_000,calce::calce_demo::CALCE_000,calce,calce_demo,CALCE_000,36,2026-01-01T00:36:00,26.267,calce_cycle,3.6775,0.0515,3.4286,4.0972,-1.8288,0.1216,-1.7362,23.925,1.5776,0.8358,0.01596,2.03061,2.07657,0.9778673485603664,80,44,97.78673485603665,good
calce::calce_demo::CALCE_000,calce::calce_demo::CALCE_000,calce,calce_demo,CALCE_000,37,2026-01-01T00:37:00,25.426,calce_cycle,3.6916,0.0541,3.442,4.1605,-1.7865,0.1278,-1.6643,26.0624,1.4522,0.2053,0.02028,2.02208,2.07657,0.9737596132083195,80,43,97.37596132083195,good
calce::calce_demo::CALCE_000,calce::calce_demo::CALCE_000,calce,calce_demo,CALCE_000,38,2026-01-01T00:38:00,28.534,calce_cycle,3.7453,0.0584,3.4748,4.1246,-1.7835,0.1088,-1.7281,24.7433,1.3116,0.5025,0.02519,2.04113,2.07657,0.9829333949734418,80,42,98.29333949734418,good
calce::calce_demo::CALCE_000,calce::calce_demo::CALCE_000,calce,calce_demo,CALCE_000,39,2026-01-01T00:39:00,21.65,calce_cycle,3.6967,0.0526,3.4622,4.0727,-1.817,0.1226,-1.7473,25.571,1.3543,0.6155,0.01575,2.01847,2.07657,0.9720211695247454,80,41,97.20211695247454,good
calce::calce_demo::CALCE_000,calce::calce_demo::CALCE_000,calce,calce_demo,CALCE_000,40,2026-01-01T00:40:00,22.117,calce_cycle,3.6827,0.0652,3.4379,4.1452,-1.7469,0.1101,-1.7418,23.0775,1.5158,1.0999,0.02025,2.01525,2.07657,0.9704705355465986,80,40,97.04705355465985,good
calce::calce_demo::CALCE_000,calce::calce_demo::CALCE_000,calce,calce_demo,CALCE_000,41,2026-01-01T00:41:00,27.812,calce_cycle,3.7152,0.0651,3.495,4.0899,-1.8767,0.1061,-1.7374,25.6778,1.5256,0.3962,0.02549,2.02981,2.07657,0.977482097882566,80,39,97.7482097882566,good
calce::calce_demo::CALCE_000,calce::calce_demo::CALCE_000,calce,calce_demo,CALCE_000,42,2026-01-01T00:42:00,21.678,calce_cycle,3.7107,0.065,3.4115,4.1519,-1.7256,0.1043,-1.7474,24.2478,1.5709,1.0624,0.02095,2.03512,2.07657,0.9800391992564663,80,38,98.00391992564663,good
calce::calce_demo::CALCE_000,calce::calce_demo::CALCE_000,calce,calce_demo,CALCE_000,43,2026-01-01T00:43:00,20.76,calce_cycle,3.7191,0.0625,3.4102,4.1472,-1.744,0.124,-1.7379,26.9354,1.6131,0.5125,0.02143,2.0303,2.07657,0.9777180639227188,80,37,97.77180639227187,good
calce::calce_demo::CALCE_000,calce::calce_demo::CALCE_000,calce,calce_demo,CALCE_000,44,2026-01-01T00:44:00,25.06,calce_cycle,3.6841,0.067,3.4822,4.0806,-1.7263,0.1254,-1.6671,25.8292,1.4742,0.8604,0.02948,2.00794,2.07657,0.9669503074781973,80,36,96.69503074781973,good
calce::calce_demo::CALCE_000,calce::calce_demo::CALCE_000,calce,calce_demo,CALCE_000,45,2026-01-01T00:45:00,28.082,calce_cycle,3.7038,0.0597,3.4436,4.1431,-1.8371,0.1341,-1.6669,23.3467,1.6527,0.4195,0.02197,2.00021,2.07657,0.9632278228039508,80,35,96.32278228039507,good
calce::calce_demo::CALCE_000,calce::calce_demo::CALCE_000,calce,calce_demo,CALCE_000,46,2026-01-01T00:46:00,23.79,calce_cycle,3.6529,0.067,3.4182,4.0912,-1.7523,0.1136,-1.662,25.8047,1.4105,0.2091,0.02922,2.01893,2.07657,0.9722426886644805,80,34,97.22426886644804,good
calce::calce_demo::CALCE_000,calce::calce_demo::CALCE_000,calce,calce_demo,CALCE_000,47,2026-01-01T00:47:00,27.201,calce_cycle,3.6989,0.0652,3.4691,4.1346,-1.8015,0.1317,-1.7407,23.8864,1.5767,0.4756,0.02372,1.98575,2.07657,0.9562644168027084,80,33,95.62644168027083,good
calce::calce_demo::CALCE_000,calce::calce_demo::CALCE_000,calce,calce_demo,CALCE_000,48,2026-01-01T00:48:00,25.309,calce_cycle,3.6926,0.0649,3.4331,4.1403,-1.8367,0.1101,-1.7379,23.7703,1.3478,0.6823,0.02643,2.00732,2.07657,0.966651738202902,80,32,96.66517382029019,good
calce::calce_demo::CALCE_000,calce::calce_demo::CALCE_000,calce,calce_demo,CALCE_000,49,2026-01-01T00:49:00,22.164,calce_cycle,3.6984,0.0645,3.4977,4.1225,-1.8347,0.104,-1.7306,23.9099,1.3718,0.2127,0.02301,1.98834,2.07657,0.9575116658720872,80,31,95.75116658720873,good
calce::calce_demo::CALCE_000,calce::calce_demo::CALCE_000,calce,calce_demo,CALCE_000,50,2026-01-01T00:50:00,29.743,calce_cycle,3.7053,0.0639,3.4126,4.1568,-1.8015,0.1349,-1.6926,24.8776,1.4762,0.3659,0.01577,1.992,2.07657,0.9592741877230241,80,30,95.9274187723024,good
calce::calce_demo::CALCE_000,calce::calce_demo::CALCE_000,calce,calce_demo,CALCE_000,51,2026-01-01T00:51:00,24.777,calce_cycle,3.7322,0.058,3.4074,4.1329,-1.8714,0.106,-1.6937,24.2153,1.6976,0.3066,0.02647,2.03031,2.07657,0.9777228795561913,80,29,97.77228795561913,good
calce::calce_demo::CALCE_000,calce::calce_demo::CALCE_000,calce,calce_demo,CALCE_000,52,2026-01-01T00:52:00,27.907,calce_cycle,3.6726,0.0605,3.4451,4.1143,-1.7424,0.1396,-1.7195,25.4841,1.5439,0.8661,0.02921,2.00854,2.07657,0.9672392454865476,80,28,96.72392454865476,good
calce::calce_demo::CALCE_000,calce::calce_demo::CALCE_000,calce,calce_demo,CALCE_000,53,2026-01-01T00:53:00,22.11,calce_cycle,3.716,0.0531,3.4174,4.0775,-1.8796,0.118,-1.6906,24.165,1.3926,0.8363,0.02554,1.98294,2.07657,0.9549112237969344,80,27,95.49112237969344,good
calce::calce_demo::CALCE_000,calce::calce_demo::CALCE_000,calce,calce_demo,CALCE_000,54,2026-01-01T00:54:00,26.874,calce_cycle,3.7424,0.0658,3.4625,4.1361,-1.7306,0.117,-1.6955,25.5905,1.6634,0.944,0.01607,1.99603,2.07657,0.9612148880124437,80,26,96.12148880124437,good
calce::calce_demo::CALCE_000,calce::calce_demo::CALCE_000,calce,calce_demo,CALCE_000,55,2026-01-01T00:55:00,23.076,calce_cycle,3.7249,0.0614,3.4289,4.0824,-1.7698,0.128,-1.6557,25.0019,1.4975,0.2724,0.0156,1.97706,2.07657,0.9520796313151014,80,25,95.20796313151014,good
calce::calce_demo::CALCE_000,calce::calce_demo::CALCE_000,calce,calce_demo,CALCE_000,56,2026-01-01T00:56:00,23.223,calce_cycle,3.675,0.0518,3.4962,4.1536,-1.788,0.138,-1.65,25.6891,1.4078,0.2362,0.02634,1.99135,2.07657,0.9589611715473113,80,24,95.89611715473113,good
calce::calce_demo::CALCE_000,calce::calce_demo::CALCE_000,calce,calce_demo,CALCE_000,57,2026-01-01T00:57:00,26.515,calce_cycle,3.7416,0.0536,3.4585,4.1335,-1.8013,0.1036,-1.7152,24.3332,1.5681,0.972,0.01995,1.99198,2.07657,0.9592645564560791,80,23,95.92645564560792,good
calce::calce_demo::CALCE_000,calce::calce_demo::CALCE_000,calce,calce_demo,CALCE_000,58,2026-01-01T00:58:00,22.882,calce_cycle,3.7445,0.0663,3.455,4.1155,-1.8297,0.1129,-1.653,24.6167,1.5058,1.0893,0.02486,2.00369,2.07657,0.9649036632523827,80,22,96.49036632523827,good
calce::calce_demo::CALCE_000,calce::calce_demo::CALCE_000,calce,calce_demo,CALCE_000,59,2026-01-01T00:59:00,24.132,calce_cycle,3.6688,0.0572,3.4756,4.1325,-1.7584,0.1081,-1.6951,26.7107,1.4752,0.8284,0.01682,1.99294,2.07657,0.9597268572694395,80,21,95.97268572694395,good
calce::calce_demo::CALCE_000,calce::calce_demo::CALCE_000,calce,calce_demo,CALCE_000,60,2026-01-01T00:00:00,26.089,calce_cycle,3.6739,0.0532,3.4551,4.1252,-1.8651,0.1397,-1.6587,24.8458,1.347,0.9489,0.02248,2.0171,2.07657,0.9713614277390121,80,20,97.13614277390121,good
calce::calce_demo::CALCE_000,calce::calce_demo::CALCE_000,calce,calce_demo,CALCE_000,61,2026-01-01T00:01:00,25.089,calce_cycle,3.6773,0.0667,3.498,4.0944,-1.7918,0.1153,-1.6578,25.033,1.6517,0.9776,0.01914,2.00003,2.07657,0.9631411414014458,80,19,96.31411414014458,good
calce::calce_demo::CALCE_000,calce::calce_demo::CALCE_000,calce,calce_demo,CALCE_000,62,2026-01-01T00:02:00,24.149,calce_cycle,3.7434,0.0602,3.4821,4.0983,-1.8322,0.1235,-1.6501,24.9586,1.3594,0.6847,0.02018,2.00276,2.07657,0.9644558093394396,80,18,96.44558093394396,good
calce::calce_demo::CALCE_000,calce::calce_demo::CALCE_000,calce,calce_demo,CALCE_000,63,2026-01-01T00:03:00,25.434,calce_cycle,3.6955,0.0564,3.4189,4.1397,-1.7885,0.1093,-1.6724,23.1746,1.5979,0.8347,0.02717,1.98681,2.07657,0.956774873950794,80,17,95.6774873950794,good
calce::calce_demo::CALCE_000,calce::calce_demo::CALCE_000,calce,calce_demo,CALCE_000,64,2026-01-01T00:04:00,26.637,calce_cycle,3.7321,0.0696,3.4495,4.0737,-1.7996,0.1236,-1.663,26.4968,1.4761,0.6734,0.02185,1.97519,2.07657,0.951179107855743,80,16,95.1179107855743,good
calce::calce_demo::CALCE_000,calce::calce_demo::CALCE_000,calce,calce_demo,CALCE_000,65,2026-01-01T00:05:00,24.1,calce_cycle,3.7155,0.0531,3.4469,4.1669,-1.8258,0.1277,-1.685,26.4071,1.6409,0.9734,0.0207,1.9937,2.07657,0.96009284541335,80,15,96.009284541335,good
calce::calce_demo::CALCE_000,calce::calce_demo::CALCE_000,calce,calce_demo,CALCE_000,66,2026-01-01T00:06:00,27.187,calce_cycle,3.7259,0.0674,3.4036,4.0768,-1.779,0.1368,-1.6503,25.9871,1.4736,0.2886,0.02451,1.96768,2.07657,0.9475625671178917,80,14,94.75625671178916,good
calce::calce_demo::CALCE_000,calce::calce_demo::CALCE_000,calce,calce_demo,CALCE_000,67,2026-01-01T00:07:00,24.437,calce_cycle,3.7194,0.0681,3.4046,4.1496,-1.8331,0.115,-1.7354,25.1247,1.5264,0.9133,0.01755,1.99937,2.07657,0.9628233095922605,80,13,96.28233095922604,good
calce::calce_demo::CALCE_000,calce::calce_demo::CALCE_000,calce,calce_demo,CALCE_000,68,2026-01-01T00:08:00,28.708,calce_cycle,3.712,0.0548,3.4913,4.0843,-1.8062,0.1102,-1.7245,23.0376,1.6219,1.0111,0.02516,1.95009,2.07657,0.9390918678397551,80,12,93.90918678397551,good
calce::calce_demo::CALCE_000,calce::calce_demo::CALCE_000,calce,calce_demo,CALCE_000,69,2026-01-01T00:09:00,24.417,calce_cycle,3.6846,0.0618,3.4639,4.1124,-1.84,0.1338,-1.7301,24.5388,1.4933,0.4135,0.02358,1.95317,2.07657,0.9405750829492867,80,11,94.05750829492867,good
calce::calce_demo::CALCE_000,calce::calce_demo::CALCE_000,calce,calce_demo,CALCE_000,70,2026-01-01T00:10:00,29.927,calce_cycle,3.6795,0.0696,3.4658,4.0974,-1.7895,0.1274,-1.6755,23.1962,1.5426,0.6471,0.02856,1.97652,2.07657,0.9518195871075862,80,10,95.18195871075862,good
calce::calce_demo::CALCE_000,calce::calce_demo::CALCE_000,calce,calce_demo,CALCE_000,71,2026-01-01T00:11:00,27.989,calce_cycle,3.7107,0.057,3.4637,4.1321,-1.7716,0.1288,-1.6841,26.3533,1.5513,1.0131,0.0247,1.95754,2.07657,0.9426795147767715,80,9,94.26795147767714,good
calce::calce_demo::CALCE_000,calce::calce_demo::CALCE_000,calce,calce_demo,CALCE_000,72,2026-01-01T00:12:00,24.408,calce_cycle,3.708,0.0646,3.409,4.0995,-1.7604,0.107,-1.7368,25.1576,1.6886,0.6778,0.0287,1.95724,2.07657,0.9425350457725963,80,8,94.25350457725963,good
calce::calce_demo::CALCE_000,calce::calce_demo::CALCE_000,calce,calce_demo,CALCE_000,73,2026-01-01T00:13:00,22.57,calce_cycle,3.7325,0.0596,3.4806,4.1447,-1.8258,0.1046,-1.6537,23.563,1.6866,0.9741,0.02586,1.98688,2.07657,0.9568085833851014,80,7,95.68085833851015,good
calce::calce_demo::CALCE_000,calce::calce_demo::CALCE_000,calce,calce_demo,CALCE_000,74,2026-01-01T00:14:00,29.673,calce_cycle,3.7305,0.0573,3.4791,4.0714,-1.7941,0.1182,-1.6827,25.6894,1.5338,0.9402,0.0291,1.99419,2.07657,0.9603288114535027,80,6,96.03288114535027,good
calce::calce_demo::CALCE_000,calce::calce_demo::CALCE_000,calce,calce_demo,CALCE_000,75,2026-01-01T00:15:00,22.338,calce_cycle,3.6525,0.0677,3.4561,4.1615,-1.8446,0.1025,-1.6676,26.6376,1.4209,0.5675,0.0171,1.94024,2.07657,0.9343484688693375,80,5,93.43484688693376,good
calce::calce_demo::CALCE_000,calce::calce_demo::CALCE_000,calce,calce_demo,CALCE_000,76,2026-01-01T00:16:00,23.044,calce_cycle,3.6993,0.0519,3.4887,4.0836,-1.8074,0.1268,-1.6757,26.7839,1.4677,0.868,0.01732,1.98886,2.07657,0.9577620788126575,80,4,95.77620788126575,good
calce::calce_demo::CALCE_000,calce::calce_demo::CALCE_000,calce,calce_demo,CALCE_000,77,2026-01-01T00:17:00,20.99,calce_cycle,3.6989,0.0582,3.4952,4.0733,-1.8207,0.1177,-1.6549,26.4218,1.3397,0.8171,0.02317,1.95532,2.07657,0.9416104441458752,80,3,94.16104441458752,good
calce::calce_demo::CALCE_000,calce::calce_demo::CALCE_000,calce,calce_demo,CALCE_000,78,2026-01-01T00:18:00,23.587,calce_cycle,3.6898,0.0538,3.4122,4.1548,-1.8072,0.1265,-1.6858,25.3886,1.3085,0.9081,0.01865,1.98745,2.07657,0.9570830744930342,80,2,95.70830744930342,good
calce::calce_demo::CALCE_000,calce::calce_demo::CALCE_000,calce,calce_demo,CALCE_000,79,2026-01-01T00:19:00,25.646,calce_cycle,3.6569,0.0653,3.4207,4.0916,-1.7408,0.1131,-1.7352,26.6021,1.3011,0.9726,0.01717,1.93469,2.07657,0.9316757922920972,80,1,93.16757922920972,good
calce::calce_demo::CALCE_000,calce::calce_demo::CALCE_000,calce,calce_demo,CALCE_000,80,2026-01-01T00:20:00,22.507,calce_cycle,3.6674,0.0632,3.4026,4.0715,-1.7536,0.1095,-1.7176,23.697,1.321,0.8675,0.02289,1.93328,2.07657,0.930996787972474,80,0,93.09967879724739,good
calce::calce_demo::CALCE_001,calce::calce_demo::CALCE_001,calce,calce_demo,CALCE_001,1,2026-01-01T00:01:00,25.132,calce_cycle,3.6609,0.0601,3.4945,4.0743,-1.7547,0.1347,-1.6979,24.8322,1.6856,0.2547,0.02218,2.13697,2.13697,1.0,80,79,100.0,good
calce::calce_demo::CALCE_001,calce::calce_demo::CALCE_001,calce,calce_demo,CALCE_001,2,2026-01-01T00:02:00,26.861,calce_cycle,3.699,0.0682,3.4073,4.0781,-1.7827,0.1026,-1.7225,25.5323,1.5193,0.4927,0.02992,2.11097,2.13697,0.9878332405227964,80,78,98.78332405227964,good
calce::calce_demo::CALCE_001,calce::calce_demo::CALCE_001,calce,calce_demo,CALCE_001,3,2026-01-01T00:03:00,24.537,calce_cycle,3.7105,0.052,3.4702,4.1553,-1.7759,0.1308,-1.6779,23.8601,1.4806,0.4056,0.02008,2.1153,2.13697,0.9898594739280384,80,77,98.98594739280384,good
calce::calce_demo::CALCE_001,calce::calce_demo::CALCE_001,calce,calce_demo,CALCE_001,4,2026-01-01T00:04:00,24.16,calce_cycle,3.6595,0.0585,3.4665,4.1074,-1.8556,0.1369,-1.7433,26.3271,1.3373,0.2869,0.02608,2.10728,2.13697,0.9861064965816085,80,76,98.61064965816085,good
