battery_id,cycle_number,timestamp,ambient_temperature,voltage_mean,voltage_std,voltage_min,voltage_max,current_mean,current_std,temperature_mean,temperature_std,temperature_rise_rate,current_load_mean,capacity,source_type,initial_capacity,capacity_ratio,eol_cycle,RUL,health_score,status
B0005,17,2008-04-05T14:34:41.468000,24.0,3.5603420474985823,0.23297600498562532,2.5739035098380962,4.188899969428112,-1.9027629207037406,0.4571130109358775,31.941655359029298,3.4008083552683144,0.011428152902372013,-1.8890437158469946,1.802579500826209,nasa_discharge,1.8564874208181574,0.9709624103091467,101,84,97.09624103091467,good
B0005,18,2008-04-05T18:39:25.218000,24.0,3.5591189041401865,0.23873643876806222,2.4942396831720126,4.188779799856791,-1.9133470605822436,0.4358942318853322,31.965008645476725,3.414795247499799,0.013332929610887043,-1.89941978021978,1.8030683142834096,nasa_discharge,1.8564874208181574,0.9712257104811376,101,83,97.12257104811376,good
B0005,19,2008-04-05T22:46:35.484000,24.0,3.557886771846508,0.24145031412156678,2.4556793246645583,4.189272591516219,-1.9131602105481538,0.43619046586394566,31.966241678512723,3.433369080629228,0.014050971440979079,-1.8994164835164835,1.8027776247196041,nasa_discharge,1.8564874208181574,0.9710691300699019,101,82,97.1069130069902,good
B0005,20,2008-04-18T21:10:19.796000,24.0,3.5520375235511907,0.23416563071224794,2.632142800798914,4.187614060563439,-1.8553455745575975,0.5400579358950733,32.37143341978575,3.358265608227543,0.01043691431302278,-1.8422010416666668,1.8470259949329193,nasa_discharge,1.8564874208181574,0.9949035873989017,101,81,99.49035873989017,good
B0005,21,2008-04-19T02:29:09.000000,24.0,3.5525668436897124,0.2441722414090925,2.5027764692056795,4.1876287811083985,-1.8746995273150975,0.5078881766945342,32.70024990461686,3.4144547200965945,0.010672141412177188,-1.8615263157894737,1.847417311283644,nasa_discharge,1.8564874208181574,0.995114370594272,101,80,99.5114370594272,good
B0005,22,2008-04-19T07:47:15.703000,24.0,3.556794038327039,0.23311973567394634,2.617507742871704,4.187447226312926,-1.873827212788385,0.5090210348494151,32.32266411829938,3.395181230789341,0.01041341104334471,-1.8607999999999998,1.8361774213478947,nasa_discharge,1.8564874208181574,0.9890599854098058,101,79,98.90599854098058,good
B0005,23,2008-04-19T13:01:42.562000,24.0,3.5614100044534203,0.22484633144049296,2.694074478000972,4.187344026387161,-1.883193546754683,0.49304941109665107,31.98795810666763,3.404274898198559,0.01063265871228976,-1.8700117647058825,1.8257807475776242,nasa_discharge,1.8564874208181574,0.9834597999985366,101,78,98.34597999985365,good
B0005,24,2008-04-19T18:27:29.828000,24.0,3.5566107947817986,0.23067449635182954,2.6237674644021887,4.187438187636325,-1.873239184822504,0.51045002675325,31.894456524691385,3.436465900023053,0.010601199301269827,-1.860063829787234,1.8251136435078368,nasa_discharge,1.8564874208181574,0.9831004632950897,101,77,98.31004632950896,good
B0005,25,2008-04-19T23:41:55.687000,24.0,3.5586742170266272,0.23845858592777874,2.5010798299873738,4.18774138117799,-1.9139593751505897,0.4336815885962881,31.78039681801023,3.4449494445307676,0.012428306007683396,-1.9004891304347828,1.8255815042203762,nasa_discharge,1.8564874208181574,0.9833524772367372,101,76,98.33524772367372,good
B0005,26,2008-04-20T04:54:41.734000,24.0,3.564103182686905,0.22371289710668404,2.6849988185249796,4.188261122540052,-1.9030532722310995,0.45609178373993275,31.688747146342205,3.4231952488727075,0.010986122870254368,-1.8896369565217395,1.8140311275083907,nasa_discharge,1.8564874208181574,0.9771308478400268,101,75,97.71308478400267,good
B0005,27,2008-04-20T10:16:28.859000,24.0,3.559588063594272,0.23399060506233524,2.547109116468133,4.187338767288234,-1.9134590742247914,0.434873129767018,31.596747992569153,3.461139819499428,0.011888250740971818,-1.8999540983606558,1.8147691941158939,nasa_discharge,1.8564874208181574,0.9775284086310274,101,74,97.75284086310275,good
B0005,28,2008-04-20T15:37:05.281000,24.0,3.556833231052199,0.23947202414141244,2.471314764334132,4.187560306288175,-1.913620909902553,0.43491395027052004,31.565586498787077,3.480274215150429,0.013437408935804574,-1.8999562841530055,1.813969388710352,nasa_discharge,1.8564874208181574,0.9770975921350076,101,73,97.70975921350076,good
B0005,29,2008-04-20T20:50:38.921000,24.0,3.5624410850948944,0.22469381728284948,2.6613903306108773,4.18805176248713,-1.9025819745719061,0.45735642874148813,31.59124667045208,3.455173082508427,0.010712788337093507,-1.8890437158469948,1.802765665167823,nasa_discharge,1.8564874208181574,0.9710626880376818,101,72,97.10626880376819,good
B0005,30,2008-04-21T02:15:02.921000,24.0,3.5591407106855666,0.2337381121665522,2.541762355407921,4.187667484260542,-1.9130621638638965,0.4362089113558066,31.603485399391182,3.4825819327963465,0.012712234662556741,-1.8994175824175823,1.804077040117352,nasa_discharge,1.8564874208181574,0.9717690623092355,101,71,97.17690623092355,good
B0005,31,2008-04-22T15:33:49.875000,24.0,3.5573161327793144,0.2244802327371113,2.628919415830567,4.2010701773378685,-1.920618117118412,0.4205282536761078,31.91556385491565,3.5076959837591097,0.025990507732069738,1.906736388140162,1.8518025516704486,nasa_discharge,1.8564874208181574,0.9974764875349146,101,70,99.74764875349146,good
B0005,32,2008-04-22T20:26:18.921000,24.0,3.561870782772737,0.22326557144507364,2.6312552691827045,4.1996223345495824,-1.9298830859597569,0.399294272689169,32.081128118597164,3.3915014198167084,0.021955105059353174,1.9161506849315069,1.8307038456739428,nasa_discharge,1.8564874208181574,0.9861116348782737,101,69,98.61116348782737,good
B0005,33,2008-04-23T01:18:11.796000,24.0,3.5617586337260088,0.22104596048351946,2.654880745360911,4.199853323702163,-1.9293005284805407,0.4002852377219257,31.849792632896243,3.3803301579998144,0.019003182909006672,1.9156760330578513,1.8199041089501267,nasa_discharge,1.8564874208181574,0.9802943389447215,101,68,98.02943389447215,good
B0005,34,2008-04-23T06:18:19.921000,24.0,3.5597307651083123,0.21897224844365457,2.6749688422803803,4.199103467081427,-1.923330987770314,0.4135159697940358,31.465690433362017,3.416430218751927,0.026740733816174693,1.9099110497237572,1.8093079637028517,nasa_discharge,1.8564874208181574,0.9745867078945714,101,67,97.45867078945713,good
B0005,35,2008-04-23T11:08:00.312000,24.0,3.5575937553540915,0.22364252387843475,2.6159705726789904,4.199998536865001,-1.9284469980320087,0.40194096557758924,31.40934895665031,3.39766676229326,0.023456774612682304,1.9149688888888892,1.80460990458052,nasa_discharge,1.8564874208181574,0.9720560906279802,101,66,97.20560906279802,good
B0005,36,2008-04-23T16:06:25.171000,24.0,3.5597237883937995,0.22067304968852833,2.658447162110498,4.19967522099872,-1.9231439161693824,0.4145005123309109,31.902247475518077,3.4319633187951024,0.017265211763579834,1.9094477777777779,1.7993770651972192,nasa_discharge,1.8564874208181574,0.9692374130950105,101,65,96.92374130950105,good
B0005,37,2008-04-23T21:02:58.296000,24.0,3.559061771422033,0.2174117074890921,2.6979426084271156,4.1991847248803165,-1.9170149640438081,0.42729035615010547,31.649024294808623,3.429628733786301,0.02902433306494329,1.903607242339833,1.7884432335370462,nasa_discharge,1.8564874208181574,0.9633478867036308,101,64,96.33478867036308,good
B0005,38,2008-04-24T01:51:33.890000,24.0,3.557015527748059,0.2202112122344345,2.6617272246516333,4.200012480335,-1.922048805055383,0.4161258984825695,31.48874626238971,3.4678195183884166,0.02710800027425212,1.908672829131653,1.7829230484252723,nasa_discharge,1.8564874208181574,0.9603744299218223,101,63,96.03744299218224,good
B0005,39,2008-04-24T06:50:00.031000,24.0,3.5562481933590964,0.21711532049783672,2.699288287625812,4.1992373656547874,-1.9162302821549877,0.42893766203569794,31.329995610092634,3.5094402484809746,0.02232239844045575,1.902809550561798,1.7730337158018288,nasa_discharge,1.8564874208181574,0.9550475246530081,101,62,95.50475246530081,good
B0005,40,2008-04-24T11:49:24.281000,24.0,3.5532756526091784,0.2242097776623701,2.6127932408838532,4.1993957811187075,-1.9220800182578983,0.4172895950868297,31.569551201845574,3.562748483599031,0.02592725788069051,1.908174647887324,1.773037755078937,nasa_discharge,1.8564874208181574,0.9550497004162602,101,61,95.50497004162602,good
B0005,41,2008-04-24T16:45:56.015000,24.0,3.556266431640255,0.22065598640894563,2.6637064901468075,4.1995786980260705,-1.9162417890311958,0.42954821430451323,32.111426258867944,3.542509758652166,0.020102312934608714,1.9025887323943664,1.7678721106662054,nasa_discharge,1.8564874208181574,0.9522672175646096,101,60,95.22672175646096,good
B0005,42,2008-04-24T21:38:11.078000,24.0,3.5563095420140822,0.22086472080479183,2.6668454289754746,4.199546957512695,-1.9158809823517762,0.4301866281036963,32.271676011112376,3.505491291733021,0.02586026622844923,1.9023000000000005,1.7623150704093087,nasa_discharge,1.8564874208181574,0.9492739086983165,101,59,94.92739086983165,good
B0005,43,2008-04-25T12:03:44.093000,24.0,3.558950851054106,0.2248771520046519,2.684431051981017,4.194091469340824,-1.9114406265753041,0.43944109419390154,31.842291659678658,3.5341086843673057,0.01452798627063892,-1.8977999999999997,1.7676172924938447,nasa_discharge,1.8564874208181574,0.9521299593373235,101,58,95.21299593373234,good
B0005,44,2008-04-25T20:03:55.921000,24.0,3.5534418211598053,0.22263448201480376,2.645224362345869,4.200715235801255,-1.9158166997544155,0.4299853699579859,31.759815453754253,3.4611972406700215,0.024887221985345587,1.9022700564971755,1.762668359743147,nasa_discharge,1.8564874208181574,0.9494642085785509,101,57,94.94642085785509,good
B0005,45,2008-04-26T01:04:35.718000,24.0,3.5510121537420285,0.22130511019697496,2.6603527244917,4.1990980807180325,-1.9151304155635374,0.4310379045239763,31.41911167391793,3.5319955005201416,0.02723016855470157,1.9017289772727275,1.7517304870664143,nasa_discharge,1.8564874208181574,0.9435725054869607,101,56,94.35725054869607,good
B0005,46,2008-04-26T05:57:35.140000,24.0,3.551317608213948,0.21900720749034402,2.6926849789916263,4.199398534411534,-1.9148485784393638,0.43231390245118795,31.331626572312267,3.538620015044167,0.022898852163089723,1.901172,1.7418496047960008,nasa_discharge,1.8564874208181574,0.9382501520146926,101,55,93.82501520146927,good
B0005,47,2008-04-26T10:58:25.843000,24.0,3.549003180550162,0.22112880899864104,2.670544734728978,4.199122915612965,-1.9144128654409127,0.4327839754033059,31.35934131425137,3.580882360514829,0.0198347066701775,1.9008985673352439,1.7360913511847138,nasa_discharge,1.8564874208181574,0.935148459244402,101,54,93.51484592444021,good
B0005,48,2008-04-29T12:15:56.953000,24.0,3.5597648340955175,0.22690811654164278,2.605158060541757,4.190409478081396,-1.9388813849818083,0.3772637665356265,34.31088483888259,3.3312911329320847,0.020611172399028814,1.9252814606741575,1.7936240148573608,nasa_discharge,1.8564874208181574,0.9661385230754256,101,53,96.61385230754256,good
B0005,49,2008-04-29T17:05:27.781000,24.0,3.5623454342368555,0.22196151611679193,2.672012007453096,4.199933846791869,-1.927509725704535,0.40406682162522617,33.43585640373788,3.3758093419223836,0.019429476853302936,1.9140382022471911,1.7831890223273275,nasa_discharge,1.8564874208181574,0.9605176972012408,101,52,96.05176972012408,good
B0005,50,2008-04-29T22:00:04.750000,24.0,3.558336657621618,0.22116302424041023,2.674271233724938,4.199365021329158,-1.9267185977839403,0.4055885131371584,32.66698125020078,3.410710826213734,0.025829995181587594,1.91328895184136,1.7673642076278957,nasa_discharge,1.8564874208181574,0.9519936347583842,101,51,95.19936347583841,good
B0005,51,2008-04-30T02:43:55.312000,24.0,3.554013138622869,0.22441709628144815,2.6309416727017187,4.19902365945384,-1.9261308349663746,0.4068434847542995,32.28423408691397,3.477296802755773,0.020527697485320937,1.9127868945868944,1.7570177850353066,nasa_discharge,1.8564874208181574,0.9464205172265512,101,50,94.64205172265511,good
B0005,52,2008-04-30T07:41:42.578000,24.0,3.552376095886298,0.22204569380260106,2.6629725743154204,4.199432142144215,-1.9202346781375206,0.42017980834668417,32.00739178780946,3.5114636089072517,0.01788245717596239,1.9067880000000001,1.7468706179837907,nasa_discharge,1.8564874208181574,0.9409547290193551,101,49,94.09547290193551,good
B0005,53,2008-04-30T12:28:49.265000,24.0,3.549618661283733,0.22622259329090488,2.612942119873717,4.199640922827531,-1.9201011498853633,0.4206076443839264,32.06387071886056,3.565622841015737,0.017710743258007696,1.9065845272206305,1.7417172507457144,nasa_discharge,1.8564874208181574,0.9381788592880077,101,48,93.81788592880078,good
B0005,54,2008-04-30T17:20:16.140000,24.0,3.54938103086703,0.22644463175198204,2.6157198442661476,4.199305653118061,-1.9144278105456467,0.43285900358177537,32.43754560319043,3.6022709283889247,0.017869174949470483,1.9008893982808022,1.7364225056478186,nasa_discharge,1.8564874208181574,0.9353268361401414,101,47,93.53268361401415,good
B0005,55,2008-04-30T22:14:54.062000,24.0,3.5472118680418956,0.2256048866862126,2.6287695472774453,4.198949734540481,-1.908340706503589,0.44542459211819263,32.16809876635083,3.563053000695821,0.024354524835293632,1.8948356321839082,1.7263217239235826,nasa_discharge,1.8564874208181574,0.92988603346571,101,46,92.988603346571,good
B0005,56,2008-05-01T03:15:33.140000,24.0,3.5467052098640246,0.22260946236691775,2.6655106679421823,4.19834220599025,-1.902207182631691,0.4575237574010793,32.05752645824972,3.580382906894387,0.023463337232759993,1.8887763688760806,1.7158065389330133,nasa_discharge,1.8564874208181574,0.9242220117908766,101,45,92.42220117908766,good
B0005,57,2008-05-01T08:16:03.343000,24.0,3.544629653883431,0.22441087883425337,2.650495153350403,4.198995776266302,-1.9020484449938713,0.45824944020161834,31.975920928072714,3.6137129639045322,0.01703818073143823,1.8884606936416186,1.710533351135192,nasa_discharge,1.8564874208181574,0.9213816005181208,101,44,92.13816005181208,good
B0005,58,2008-05-01T13:14:24.875000,24.0,3.5436291614253204,0.2251626394650501,2.643236235233877,4.19916986492694,-1.8964907679062355,0.4695119039783484,32.21689335291319,3.6809207416656733,0.02095600369789745,1.8827364161849713,1.706014499648521,nasa_discharge,1.8564874208181574,0.9189475137389712,101,43,91.89475137389712,good
B0005,59,2008-05-01T18:11:10.984000,24.0,3.5444946147995258,0.2250288003365719,2.656450207001938,4.199246833083063,-1.895971437908019,0.4700220134159711,32.55632993697177,3.5876341260521625,0.02600317647692634,1.8824028985507248,1.7003110272642588,nasa_discharge,1.8564874208181574,0.9158753289666399,101,42,91.58753289666399,good
B0005,60,2008-05-01T23:10:15.265000,24.0,3.5409201846556857,0.22759267954042178,2.626177688152069,4.1992551886401595,-1.8899648799839277,0.4809252461296192,32.40048085325998,3.6261445424786727,0.024593757735245334,1.8765976811594203,1.6945798601797895,nasa_discharge,1.8564874208181574,0.9127882263985312,101,41,91.27882263985312,good
B0005,61,2008-05-02T03:53:34.765000,24.0,3.541195668799061,0.2253901682415922,2.6582230344240045,4.199610827671791,-1.8893703824420507,0.48225312231239975,32.29371860868794,3.637499367495382,0.018176577371209594,1.8758862973760935,1.6849029086609286,nasa_discharge,1.8564874208181574,0.9075757205607075,101,40,90.75757205607074,good
B0005,62,2008-05-02T08:44:40.859000,24.0,3.540671044783382,0.22200337643732754,2.695100237338448,4.1994453812630566,-1.8776883243431417,0.5029620620589579,32.136071448067796,3.654819125074113,0.021692309029369347,1.8642157434402333,1.6744741591159717,nasa_discharge,1.8564874208181574,0.9019582574806932,101,39,90.19582574806932,good
B0005,63,2008-05-02T13:43:05.093000,24.0,3.5376048790268775,0.22747021165023182,2.639091813583503,4.198991968341307,-1.8831065986697755,0.4936099038550067,32.38268549723498,3.738665594798859,0.017634418191694073,1.86970350877193,1.6745692479879102,nasa_discharge,1.8564874208181574,0.902009477257823,101,38,90.2009477257823,good
B0005,64,2008-05-02T19:07:48.359000,24.0,3.538422485261741,0.22445639503179138,2.6857210282450983,4.197785116892181,-1.876359921441716,0.5045046007331752,32.30899951427637,3.573601688124995,0.019312078082565246,1.8634428152492668,1.663716375981405,nasa_discharge,1.8564874208181574,0.896163559916933,101,37,89.6163559916933,good
B0005,65,2008-05-02T23:24:17.687000,24.0,3.53928626988912,0.2237217691429451,2.69017866510873,4.201331130571617,-1.8709550260104437,0.5143997774045596,32.56636929496716,3.6987146279019267,0.015983561463630374,1.8575706744868035,1.659013868748246,nasa_discharge,1.8564874208181574,0.893630546668135,101,36,89.3630546668135,good
B0005,66,2008-05-03T04:13:08.609000,24.0,3.533690170241391,0.2284155018484487,2.639895313359579,4.199339974904826,-1.8705599868289542,0.5149956757914231,32.46542951751835,3.763161934375441,0.01526124145576765,1.8571552941176472,1.6538540573335014,nasa_discharge,1.8564874208181574,0.8908512057704355,101,35,89.08512057704355,good
B0005,67,2008-05-03T09:10:19.812000,24.0,3.534367734544495,0.22401128563800174,2.68991452927918,4.198916244859707,-1.8640049795794804,0.5255367036226928,32.347056454418095,3.7686387838768005,0.01554372343102997,1.8508483775811209,1.642653782130131,nasa_discharge,1.8564874208181574,0.8848181591266643,101,34,88.48181591266643,good
B0005,68,2008-05-03T14:04:34.187000,24.0,3.5312941932103548,0.22709204592021853,2.65935818848874,4.198537488587242,-1.8636932149873204,0.5263075365065475,32.371538940646154,3.798378346405976,0.015154760444272433,1.850440828402367,1.6378578430223698,nasa_discharge,1.8564874208181574,0.8822348186450748,101,33,88.22348186450748,good
B0005,69,2008-05-03T18:58:13.468000,24.0,3.5309134771684274,0.22674511548841458,2.6657030585650423,4.198943932259475,-1.857820396301907,0.5360241740397207,32.45549347979197,3.806767841094206,0.01627520344332551,1.844530177514793,1.6327350407099108,nasa_discharge,1.8564874208181574,0.8794754127611387,101,32,87.94754127611387,good
B0005,70,2008-05-03T23:42:30.093000,24.0,3.5287226893409893,0.22927035359609077,2.642986759012803,4.199579806494986,-1.8572160981955346,0.5366022681919891,32.50017194695606,3.822022211269683,0.01678220768755064,1.8440694362017804,1.6277528915533617,nasa_discharge,1.8564874208181574,0.8767917699307696,101,31,87.67917699307695,good
B0005,71,2008-05-04T04:41:40.000000,24.0,3.52625493581969,0.23073247098074154,2.6311169118893036,4.198782234828033,-1.8568340008006827,0.5375143566828329,32.50100298369444,3.84957926477219,0.017263687001088626,1.8436053571428577,1.622125485521159,nasa_discharge,1.8564874208181574,0.8737605584239754,101,30,87.37605584239753,good
B0005,72,2008-05-04T09:40:11.906000,24.0,3.528684324337005,0.2247705585097621,2.696157404617167,4.19910517813207,-1.8448886500218815,0.5559145972091805,32.4728927422438,3.8316458393751693,0.016948035967917104,1.8316964285714288,1.6113256603765849,nasa_discharge,1.8564874208181574,0.8679432148624366,101,29,86.79432148624366,good
B0005,73,2008-05-04T14:38:13.359000,24.0,3.525556939424901,0.22779895158764976,2.6667596238241567,4.198510853141954,-1.8444180038305806,0.5567175936954798,32.50480154634882,3.8641045055376444,0.01775613598434471,1.8312077611940298,1.6065631397488385,nasa_discharge,1.8564874208181574,0.865377875300024,101,28,86.53778753000239,good
B0005,74,2008-05-04T19:37:07.890000,24.0,3.5226805646793737,0.23050584047552053,2.6403185448373043,4.198732430468704,-1.8438790389835118,0.557421835420678,32.51218336210202,3.885789404543481,0.017569785428931933,1.8306784431137724,1.6015142233917594,nasa_discharge,1.8564874208181574,0.8626582682073705,101,27,86.26582682073705,good
B0005,75,2008-05-05T00:35:53.968000,24.0,3.524673458789008,0.22554614793423197,2.69892986372897,4.198799630396931,-1.83711254029409,0.5670761474198778,32.45692821941515,3.8707779902612707,0.017172632088349935,1.8241735735735738,1.590369231400328,nasa_discharge,1.8564874208181574,0.8566549999565574,101,26,85.66549999565574,good
B0005,76,2008-05-05T05:28:13.937000,24.0,3.5213155754526824,0.22838261270267754,2.6682466504352993,4.198753541225669,-1.8315957075983758,0.5758422473114834,32.447059186431154,3.902676905350374,0.015428938585841748,1.8181603603603604,1.5857889968242211,nasa_discharge,1.8564874208181574,0.854187849075412,101,25,85.4187849075412,good
B0005,77,2008-05-05T11:41:31.500000,24.0,3.51803386486462,0.23117872316851204,2.6479207279724903,4.200309982421394,-1.8311195242792309,0.5758733468618624,32.32889654966259,3.8494187253951466,0.02276854605934497,1.8181885885885887,1.5849430707374117,nasa_discharge,1.8564874208181574,0.853732189598637,101,24,85.37321895986369,good
B0005,78,2008-05-05T20:40:08.562000,24.0,3.5236841955396794,0.22917796003491905,2.6741633856529066,4.201124089732316,-1.8432799764914718,0.5581982237984048,32.84488475360107,3.7930289092436635,0.01750995847630443,1.830189189189189,1.5955263892495937,nasa_discharge,1.8564874208181574,0.8594329115068511,101,23,85.94329115068511,good
B0005,79,2008-05-06T01:38:46.265000,24.0,3.519146638240668,0.22719970590454205,2.6892528956736257,4.198150316653697,-1.829798505957538,0.577259511293026,32.31731555011648,3.864121159323799,0.01941710986349151,1.817032628398792,1.5747301747801037,nasa_discharge,1.8564874208181574,0.8482309964083232,101,22,84.82309964083233,warning
B0005,80,2008-05-06T06:37:06.296000,24.0,3.516233648608237,0.2273324183483178,2.688809122993162,4.198524048997099,-1.8236746835609148,0.5868747718090098,32.06376130177751,3.943799041030261,0.01971556442154719,1.810447272727273,1.5649019950937946,nasa_discharge,1.8564874208181574,0.8429370312695894,101,21,84.29370312695895,warning
B0005,81,2008-05-06T11:25:21.031000,24.0,3.514773138461639,0.22847210016062755,2.6743555987897745,4.198840869468569,-1.8176720770210877,0.5952075610841622,32.21997626855924,3.9798848350523506,0.01609646589110409,1.804478787878788,1.5597659473370362,nasa_discharge,1.8564874208181574,0.8401704907053151,101,20,84.01704907053151,warning
B0005,82,2008-05-06T16:23:36.296000,24.0,3.5132992979150073,0.2314217062849809,2.6430294964336345,4.198119631667182,-1.8179238657973993,0.5952405875017754,32.7120225448885,3.9976006239496304,0.0159543437452663,1.804507272727273,1.5594815668184234,nasa_discharge,1.8564874208181574,0.8400173086716403,101,19,84.00173086716403,warning
B0005,83,2008-05-06T21:21:49.265000,24.0,3.514484830704665,0.23060759962593796,2.6584858447131823,4.198320288264955,-1.817160673909645,0.5961269317003768,32.945022147355694,3.9422119635924115,0.017099011356040108,1.8038966565349546,1.55468935359061,nasa_discharge,1.8564874208181574,0.8374359751414073,101,18,83.74359751414073,warning
B0005,84,2008-05-07T02:17:25.156000,24.0,3.5109677353595243,0.2329526759800367,2.629782173759164,4.1980467610750285,-1.8110297241968543,0.6042377451924877,32.857549597381336,3.9688503842638565,0.01811814049617205,1.797808510638298,1.5488741079890418,nasa_discharge,1.8564874208181574,0.8343035835418966,101,17,83.43035835418966,warning
